full_name,a,e,g,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,h,diameter,extent,albedo,rot_per,gm,bv,ub,ir,spec_b,spec_t,neo,pha,moid
 10876 (1996 UB),2.87060303,0.0147078,,1.012454192,246.8602128,82.50670501,2.828382774,2.912823286,4.863712672,10185.0,0.0,1954.0,13.1,6.858,,0.237,,,,,,,,N,N,1.81538
 10877 Jiangnan Tianchi (1996 UR),2.69165282,0.163053948,,5.891952209,194.0864954,190.9178439,2.252768201,3.130537439,4.416078304,11484.0,0.0,1545.0,14.0,6.523,,0.12,,,,,,,,N,N,1.25609
 10878 Moriyama (1996 VV),2.522332243,0.138636087,,4.122950314,56.8369013,235.886663,2.172645971,2.872018515,4.006006407,9808.0,0.0,1956.0,13.8,5.496,,0.212,,,,,,,,N,N,1.15911
 10879 (1996 VM3),2.915861269,0.069290592,,1.189816523,265.5228245,91.77247077,2.713819516,3.117903023,4.979187586,13704.0,0.0,1988.0,13.2,,,,,,,,,,,N,N,1.70884
 10880 Kaguya (1996 VN4),2.937281316,0.034596991,,1.196219773,217.7814367,306.1641758,2.835660221,3.038902411,5.034154226,9111.0,0.0,1759.0,13.8,4.486,,0.319,,,,,,,,N,N,1.84312
 10881 (1996 VA5),2.574103645,0.150379388,,11.80130217,206.7318029,49.86490927,2.187011515,2.961195775,4.129973325,9696.0,0.0,1680.0,13.7,5.432,,0.198,,,,,,,,N,N,1.19332
 10882 Shinonaga (1996 VG5),2.760408728,0.145735895,,5.403473848,38.33091577,285.1065652,2.358118093,3.162699364,4.586361574,10226.0,0.0,1636.0,13.3,,,,,,,,,,,N,N,1.3524
 10883 (1996 VU5),3.128036383,0.178419597,,2.217410342,136.9736523,278.7106114,2.569933391,3.686139374,5.532429596,10430.0,0.0,1526.0,13.5,10.819,,0.079,5.415,,,,,,,N,N,1.58247
 10884 Tsuboimasaki (1996 VD9),2.620071889,0.121424463,,4.067828684,115.334538,270.4360429,2.301931067,2.938212711,4.241095126,11574.0,0.0,1980.0,13.5,5.2,,0.313,,,,,,,,N,N,1.3096
 10885 Horimasato (1996 VE9),3.008888992,0.036034132,,11.00815183,78.33078116,95.25583225,2.900466289,3.117311695,5.219362373,24899.0,0.0,1719.0,12.2,11.402,,0.196,,,,,,,,N,N,1.92925
 10886 Mitsuroohba (1996 VR30),3.178228512,0.01936713,,6.631994675,268.1814894,251.2367412,3.116675346,3.239781677,5.666121478,10747.0,0.0,1907.0,12.7,19.519,,0.041,,,,,,,,N,N,2.13412
 10887 (1996 XU25),2.89482051,0.060245171,,1.822210259,218.5950465,169.063333,2.720421552,3.069219468,4.925390448,13702.0,0.0,1375.0,13.5,5.496,,0.28,,,,,,,,N,N,1.72396
 10888 Yamatano-orochi (1996 XT30),3.185787233,0.082383854,,18.11545991,80.36060588,148.9449776,2.923329802,3.448244665,5.686346939,13419.0,0.0,1381.0,12.6,16.906,,0.058,,,,,,,,N,N,1.92327
 10889 (1997 AO1),3.937088024,0.06851777,,5.195283672,112.4292047,172.465926,3.667327532,4.206848515,7.81215568,11817.0,0.0,2141.0,11.7,33.2,,0.0403,,,,,,,,N,N,2.65037
 10890 (1997 AY2),3.150770474,0.243246227,,10.44490523,88.06812309,280.7273457,2.384357445,3.917183503,5.592852332,12564.0,0.0,1656.0,12.8,12.754,,0.081,,,,,,,,N,N,1.4105
 10891 Fink (1997 QR3),2.289828254,0.125830913,,5.08757606,189.9928145,245.4101735,2.001697074,2.577959434,3.465074424,15487.0,0.0,1077.0,15.3,,,,,,,,,,,N,N,1.0226
 10892 (1997 SX2),2.258872087,0.148341236,,3.477539243,341.2250619,161.2608798,1.923788211,2.593955963,3.395045981,16138.0,0.0,1707.0,14.7,,,,,,,,,,,N,N,0.937157
 10893 (1997 SB10),2.561929121,0.165416035,,4.361293926,232.7124148,250.9462303,2.138144963,2.985713279,4.10070821,15041.0,0.0,1530.0,14.1,,,,,,,,,,,N,N,1.15886
 10894 Nakai (1997 SE30),3.068046454,0.21936937,,1.965669144,240.5220479,245.9255583,2.395011035,3.741081873,5.374042527,13502.0,0.0,1194.0,13.5,10.008,,0.077,,,,,,,,N,N,1.41151
 10895 Aynrand (1997 TC18),2.26392276,0.072969093,,5.146348049,55.28317559,61.12292448,2.098726369,2.42911915,3.406438955,23895.0,0.0,2225.0,13.9,4.168,,0.337,,,,,,,,N,N,1.12104
 10896 (1997 UZ14),2.351117559,0.131303015,,4.34648149,48.25698793,86.74244572,2.042408735,2.659826382,3.605119954,13729.0,0.0,1353.0,14.8,3.064,,0.272,,,,,,,,N,N,1.0623
 10897 (1997 VW3),2.84296877,0.088692482,,2.521613236,154.5707785,219.7184234,2.590818812,3.095118728,4.793650156,14849.0,0.0,2209.0,13.3,,,,,,,,,,,N,N,1.59108
 10898 (1997 WJ2),2.287129019,0.048839088,,3.908863214,73.17708319,110.1223544,2.175427723,2.398830314,3.458949317,17542.0,0.0,1700.0,14.6,3.164,,0.28,,,,,,,,N,N,1.18037
 10899 (1997 WN13),2.352968975,0.179940626,,1.977904993,173.7439812,271.9912683,1.929574264,2.776363685,3.609379134,11783.0,0.0,1204.0,15.1,,,,,,,,,,,N,N,0.946972
 10900 Folkner (1997 WF21),2.417737474,0.173920696,,3.339302911,188.1844932,243.6812181,1.99724289,2.838232057,3.759429241,10414.0,0.0,1328.0,14.6,6.856,,0.072,,,,,,,,N,N,1.01422
 10901 (1997 WS21),2.219692695,0.119691836,,2.879962238,167.3207941,247.8489293,1.954013602,2.485371788,3.307101174,10469.0,0.0,1047.0,15.3,2.315,,0.301,,,,,,,,N,N,0.967105
 10902 (1997 WB22),2.314901526,0.09230114,,9.309634717,98.00747991,138.5267948,2.101233477,2.528569574,3.522142996,28183.0,0.0,2198.0,13.2,5.213,,0.25,,,,,,,,N,N,1.09726
 10903 (1997 WA30),2.634856813,0.160873804,,11.75857791,234.9384029,245.5709759,2.210977374,3.058736251,4.277044126,15444.0,0.0,1444.0,13.8,,,,,,,,,,,N,N,1.25662
 10904 (1997 WR31),2.403207373,0.15137098,,1.323428188,167.8792425,288.5369358,2.039431518,2.766983227,3.725590125,14430.0,0.0,1632.0,14.5,2.561,,0.369,,,,,,,,N,N,1.0568
 10905 (1997 WB38),2.173115806,0.127533142,,2.436337421,100.6677737,170.6112079,1.895971521,2.450260092,3.203557388,13933.0,0.0,1698.0,14.5,,,,,,,,,,,N,N,0.879318
 10906 (1997 WO44),2.539674351,0.193369472,,5.382332305,252.9824277,305.6412752,2.048578864,3.030769838,4.047391838,10201.0,0.0,1891.0,14.0,4.626,,0.249,,,,,,,,N,N,1.05195
 10907 Savalle (1997 XG5),2.830847413,0.08559676,,2.136052859,31.61933234,17.67936658,2.588536045,3.07315878,4.763025357,10211.0,0.0,1618.0,14.2,4.98,,0.163,6.082,,,,,,,N,N,1.59822
 10908 Kallestroetzel (1997 XH9),3.042440403,0.186288694,,3.559869411,54.28363261,335.9869165,2.475668154,3.609212652,5.306905105,22122.0,0.0,1562.0,13.3,12.199,,0.062,,,,,,,,N,N,1.48107
 10909 (1997 XB10),2.350075728,0.136328267,,12.9087371,67.03769243,106.6827528,2.029693978,2.670457478,3.60272396,21854.0,0.0,1484.0,13.3,6.113,,0.188,3.2483,,,,,,,N,N,1.07453
 10910 (1997 YX),2.532612331,0.158769802,,1.960157113,201.9887127,248.5423325,2.130509972,2.93471469,4.030521832,13714.0,0.0,1069.0,14.6,3.408,,0.264,,,,,,,,N,N,1.14802
 10911 (1997 YC1),2.366908055,0.213591264,,3.646774077,72.09355637,282.7939664,1.861357172,2.872458939,3.641499744,17283.0,0.0,1465.0,14.3,8.44,,0.049,,,,,,,,N,N,0.860013
 10912 (1997 YW5),2.798803174,0.095638019,,6.101736002,63.68267136,64.71252491,2.531131184,3.066475165,4.682380893,12492.0,0.0,1826.0,13.4,8.288,,0.135,,,,,,,,N,N,1.55409
 10913 (1997 YE14),2.792158187,0.130663898,,8.181160084,298.1364195,338.7711292,2.427323915,3.156992459,4.665715259,12058.0,0.0,1676.0,12.7,,,,,,,,,,,N,N,1.4124
 10914 Tucker (1997 YQ14),3.179558797,0.135281479,,0.548456193,7.011196381,207.4405192,2.749423382,3.609694212,5.669679285,9443.0,0.0,1470.0,13.9,7.74,,0.074,8.07,,,,,,,N,N,1.74311
 10915 (1997 YU16),2.628088666,0.020017707,,3.01032803,73.09336162,142.8967026,2.575480358,2.680696974,4.260575073,11049.0,0.0,1675.0,14.4,4.195,,0.21,,,,,,,,N,N,1.56722
 10916 Okina-Ouna (1997 YB17),2.886724626,0.024608519,,0.941499243,305.7391931,317.913991,2.815686608,2.957762643,4.904742794,15672.0,0.0,1988.0,13.2,6.132,,0.296,,,,,,,,N,N,1.79953
 10917 (1998 AN),2.7687088,0.087870621,,4.543861082,330.5120774,173.6225168,2.525420639,3.01199696,4.60706271,11822.0,0.0,1643.0,13.1,7.094,,0.221,3.261,,,,,,,N,N,1.53813
 10918 Kodaly (1998 AS1),3.108999825,0.145135697,,2.914399554,114.671424,16.00683655,2.657772968,3.560226683,5.482002745,9446.0,0.0,1308.0,13.9,7.751,,0.095,,,,,,,,N,N,1.67306
 10919 Pepikzicha (1998 AQ8),2.816472404,0.019589676,,4.260027603,237.5139291,92.73368198,2.761298622,2.871646186,4.726791575,8847.0,0.0,1740.0,13.8,10.396,,0.055,11.002,,,,,,,N,N,1.7528
 10920 (1998 BC1),3.178921982,0.149263641,,0.299884031,182.0938119,280.2302915,2.704424513,3.653419451,5.66797605,14550.0,0.0,1851.0,12.9,15.712,,0.082,,,,,,,,N,N,1.72148
 10921 Romanozen (1998 BC2),2.251110265,0.162040612,,4.843794291,345.3479456,70.36366358,1.886338979,2.61588155,3.377562194,23896.0,0.0,1416.0,14.7,2.432,,0.473,,,,,,,,N,N,0.903864
 10922 (1998 BG2),2.212479476,0.184673889,,1.196025919,87.97921613,200.9555973,1.803892286,2.621066665,3.290993907,13716.0,0.0,2371.0,13.8,,,,,,,,,,,N,N,0.786972
 10923 (1998 BM12),3.089192122,0.172555356,,0.449066539,228.2023069,260.4416423,2.556135475,3.62224877,5.429696819,17543.0,0.0,1555.0,13.6,10.16,,0.068,10.942,,,,,,,N,N,1.57157
 10924 Mariagriffin (1998 BU25),3.044047699,0.046829893,,10.62204188,134.3323936,5.998743044,2.901495272,3.186600127,5.311111052,15433.0,0.0,1423.0,13.3,6.983,,0.208,,,,,,,,N,N,1.91543
 10925 Ventoux (1998 BK30),2.619391101,0.060755959,,2.47054517,302.9004348,137.6942962,2.460247482,2.77853472,4.239442252,14465.0,0.0,1587.0,14.0,5.194,,0.217,,,,,,,,N,N,1.47658
 10926 (1998 BF41),3.073389981,0.168803192,,2.722124161,147.6025988,280.9672697,2.554591943,3.592188019,5.388088359,19857.0,0.0,1538.0,13.5,10.229,,0.057,,,,,,,,N,N,1.57027
 10927 Vaucluse (1998 BB42),2.601061279,0.131198598,,6.702163652,14.25849583,34.28738232,2.259805686,2.942316872,4.19502041,13999.0,0.0,1521.0,14.1,7.921,,0.081,5.482,,,,,,,N,N,1.27233
 10928 Caprara (1998 BW43),2.783180499,0.221169677,,8.666325271,35.42862636,5.959753875,2.167625367,3.398735631,4.643230691,14427.0,0.0,1709.0,13.5,13.363,,0.039,,,,,,,,N,N,1.17555
 10929 Chenfangyun (1998 CF1),3.159495286,0.104442495,,1.535389292,34.05726935,181.9984325,2.829509717,3.489480856,5.616099194,14749.0,0.0,2134.0,13.0,13.147,,0.06,,,,,,,,N,N,1.82267
 10930 Jinyong (1998 CR2),3.05020072,0.106169103,,10.24101245,165.2505003,187.9868036,2.726363647,3.374037794,5.327222439,9542.0,0.0,1816.0,13.1,8.513,,0.169,,,,,,,,N,N,1.72027
 10931 Ceccano (1998 DA),2.693688262,0.050944714,,6.319802544,97.19277358,181.1556331,2.556459084,2.83091744,4.421088443,11462.0,0.0,2003.0,13.1,11.652,,0.079,,,,,,,,N,N,1.53947
 10932 Rebentrost (1998 DL1),2.430167966,0.162550321,,12.67372931,180.6096537,252.6496231,2.035143383,2.82519255,3.788459423,13488.0,0.0,1712.0,13.4,7.512,,0.137,,,,,,,,N,N,1.08849
 10933 (1998 DC24),2.676495527,0.242125019,,13.71485609,182.4028231,268.7659106,2.028448997,3.324542057,4.378828995,12928.0,0.0,1696.0,13.3,9.405,,0.07,,,,,,,,N,N,1.09807
 10934 Pauldelvaux (1998 DN34),3.214308414,0.064649974,,3.517971417,102.1319788,58.6503802,3.006503458,3.422113371,5.762879252,10935.0,0.0,2044.0,12.6,17.39,,0.04,,,,,,,,N,N,2.01748
 10935 (1998 EC),2.540624936,0.2022201,,16.73790854,97.47572123,248.2720858,2.026859506,3.054390365,4.049664423,10233.0,0.0,1911.0,13.0,6.965,,0.252,,,,,,,,N,N,1.07972
 10936 (1998 FN11),2.431273544,0.273814114,,13.81049159,227.3620675,156.8417942,1.765556532,3.096990556,3.791044993,19328.0,0.0,1772.0,12.6,11.14,,0.132,25.7,,,,,,,N,N,0.778146
 10937 Ferris (1998 QW54),3.22069164,0.025933309,,4.718756876,209.4720486,163.627579,3.13716845,3.30421483,5.780054337,19889.0,0.0,1914.0,12.4,10.31,,0.2,,,,,,,,N,N,2.13648
 10938 Lorenzalevy (1998 SW60),3.221147178,0.068545959,,21.72203043,8.731047328,294.9332875,3.000350556,3.4419438,5.781280686,22123.0,0.0,1847.0,11.8,24.808,,0.048,84.99,,,,,,,N,N,2.05016
 10939 (1999 CJ19),2.173369587,0.138560728,,2.371795247,345.047806,297.5516943,1.872225915,2.474513259,3.20411858,15513.0,0.0,2136.0,13.8,3.729,,0.332,587.826,,,,,,,N,N,0.856665
 10940 (1999 CE52),2.268211943,0.207437643,,6.946852612,63.50237014,301.7762492,1.797699403,2.738724482,3.416124196,24934.0,0.0,1770.0,13.4,5.33,,0.196,,,,,,,,N,N,0.807452
 10941 (1999 CD79),2.850937421,0.053226069,,7.129631956,158.7553511,177.7197643,2.699193228,3.002681614,4.813818693,14300.0,0.0,1404.0,13.8,,,,,,,,,,,N,N,1.6886
 10942 (1999 CN83),2.585902196,0.196668175,,10.29965155,348.121426,78.84079736,2.077337529,3.094466862,4.15840079,21299.0,0.0,1179.0,14.2,8.304,,0.054,,,,,,,,N,N,1.11903
 10943 Brunier (1999 FY6),2.14640471,0.173720445,,0.749871167,267.8698018,74.16364896,1.773530328,2.519279092,3.144673937,14472.0,0.0,1398.0,15.1,,,,,,,,,,,N,N,0.764574
 10944 (1999 FJ26),2.543764069,0.168683365,,4.268557619,261.8216468,343.9998424,2.114673387,2.972854751,4.057172238,34007.0,0.0,2380.0,12.8,14.661,,0.052,12.578,,,,,,,N,N,1.10137
 10945 (1999 GS9),3.064037637,0.037511767,,10.63097092,102.1507575,63.32690289,2.949100172,3.178975101,5.363513099,11362.0,0.0,1628.0,12.8,9.119,,0.194,,,,,,,,N,N,1.97745
 10946 (1999 HR2),2.860879885,0.214069444,,15.89833584,47.49644626,64.39909491,2.24845292,3.47330685,4.839022467,18177.0,0.0,1327.0,12.9,16.12,,0.043,,,,,,,,N,N,1.31454
 10947 Kaiserstuhl (2061 P-L),2.365581263,0.178229265,,4.955249348,320.1973843,269.4858063,1.943965454,2.787197072,3.638438259,21260.0,0.0,1578.0,14.5,2.806,,0.427,3.149,,,,,,,N,N,0.941534
 10948 Odenwald (2207 P-L),2.373015008,0.048738649,,6.147173786,334.4198495,175.846146,2.257357462,2.488672554,3.655602196,21534.0,0.0,1546.0,14.6,3.403,,0.291,,,,,,,,N,N,1.26837
 10949 Konigstuhl (3066 P-L),2.717570254,0.030928104,,12.65023258,210.4574868,174.7168589,2.633520958,2.801619551,4.480014015,23660.0,0.0,1579.0,13.8,10.044,,0.064,,,,,,,,N,N,1.63725
 10950 Albertjansen (4049 P-L),3.229657987,0.12792002,,8.016379677,194.1085524,217.4802495,2.816520071,3.642795902,5.804208479,21205.0,0.0,1329.0,13.5,8.099,,0.107,,,,,,,,N,N,1.8314
 10951 Spessart (4050 P-L),2.984325178,0.067194017,,9.60310846,203.1084882,236.9943457,2.783796381,3.184853974,5.155578651,21410.0,0.0,1356.0,13.7,6.281,,0.178,,,,,,,,N,N,1.81204
 10952 Vogelsberg (4152 P-L),2.90829444,0.23017038,,12.78691799,189.3002007,100.6104773,2.238891203,3.577697678,4.959818245,21545.0,0.0,1178.0,13.4,10.779,,0.073,,,,,,,,N,N,1.26546
 10953 Gerdatschira (4276 P-L),2.217779123,0.183270131,,5.508575661,355.7969981,255.1269832,1.811326453,2.624231794,3.302825574,21408.0,0.0,894.0,15.7,,,,,,,,,,,N,N,0.806887
 10954 Spiegel (4545 P-L),2.944924248,0.032471531,,1.392503813,198.9278147,91.74879322,2.849298048,3.040550448,5.05381563,21413.0,0.0,1587.0,13.8,5.329,,0.206,,,,,,,,N,N,1.83282
 10955 Harig (5011 P-L),2.720755003,0.023567452,,5.174879946,242.7079316,125.2375055,2.656633739,2.784876266,4.487891583,21266.0,0.0,1287.0,14.3,,,,,,,,,,,N,N,1.65857
 10956 Vosges (5023 P-L),2.352248041,0.119066461,,6.541735264,220.410617,77.59977667,2.072174191,2.632321891,3.607720428,21264.0,0.0,733.0,15.7,,,,,,,,,,,N,N,1.06775
 10957 Alps (6068 P-L),2.971085217,0.110712948,,5.03184131,192.4376578,214.2132364,2.642147613,3.300022821,5.12130764,25097.0,0.0,1259.0,14.0,4.907,,0.184,,,,,,,,N,N,1.65276
 10958 Mont Blanc (6188 P-L),2.233378274,0.111769897,,2.201544531,226.1394924,282.3188391,1.983753814,2.483002735,3.33773331,21413.0,0.0,1011.0,15.5,4.543,,0.065,,,,,,,,N,N,0.996876
 10959 Appennino (6579 P-L),2.374642397,0.09125808,,3.150203674,66.52051957,16.25278212,2.157937092,2.591347703,3.659363303,21534.0,0.0,1763.0,14.3,7.426,,0.078,,,,,,,,N,N,1.17396
 10960 Gran Sasso (6580 P-L),2.225380087,0.099094619,,3.925566027,69.08620185,155.8064076,2.004856895,2.445903279,3.319819707,21522.0,0.0,1822.0,14.3,3.799,,0.177,6.518,,,,,,,N,N,0.996054
 10961 Buysballot (6809 P-L),2.217419719,0.126188811,,1.011534771,79.28602609,193.386497,1.937606162,2.497233276,3.302022744,20940.0,0.0,931.0,16.1,,,,,,,,,,,N,N,0.920854
 10962 Sonnenborgh (9530 P-L),2.381008945,0.167566151,,9.705080406,176.634072,290.2939179,1.982032439,2.77998545,3.674089595,21138.0,0.0,1604.0,13.9,4.362,,0.28,,,,,,,,N,N,1.02247
 10963 van der Brugge (2088 T-1),3.101145548,0.073034075,,10.34195786,176.5881005,89.23634002,2.874656253,3.327634844,5.461242068,17504.0,0.0,961.0,14.1,5.179,,0.181,,,,,,,,N,N,1.8837
 10964 Degraaff (3216 T-1),2.758945435,0.0284103,,2.139263227,206.7398595,70.39415777,2.680562967,2.837327903,4.582715212,17453.0,0.0,1406.0,14.2,,,,,,,,,,,N,N,1.66461
 10965 van Leverink (3297 T-1),3.118307053,0.118743438,,2.072714346,178.5950145,24.06437903,2.748028552,3.488585553,5.506637877,17533.0,0.0,1487.0,13.5,9.496,,0.094,,,,,,,,N,N,1.74523
 10966 van der Hucht (3308 T-1),3.134426412,0.102492505,,1.418840282,168.0832824,91.52233755,2.813171197,3.455681627,5.549390924,17456.0,0.0,1115.0,14.1,7.539,,0.071,,,,,,,,N,N,1.798
 10967 Billallen (4349 T-1),2.773103553,0.306931032,,8.966322953,158.1667826,191.8551945,1.921952017,3.624255088,4.618036201,17694.0,0.0,1494.0,13.7,10.773,,0.044,,,,,,,,N,N,0.91573
 10968 Sterken (4393 T-1),3.126493962,0.114234149,,2.436469993,100.1656926,104.0523058,2.769341585,3.483646339,5.528338076,17447.0,0.0,983.0,14.1,7.123,,0.087,,,,,,,,N,N,1.76714
 10969 Perryman (4827 T-1),2.80261669,0.151435073,,8.608688483,181.8012552,257.7128306,2.378202226,3.227031154,4.691954136,17555.0,0.0,1494.0,13.2,,,,,,,,,,,N,N,1.41133
 10970 de Zeeuw (1079 T-2),2.72129264,0.130562355,,1.86859114,6.657603856,312.7963556,2.365994264,3.076591017,4.489221901,24565.0,0.0,1780.0,13.8,,,,,,,,,,,N,N,1.35262
 10971 van Dishoeck (1179 T-2),2.448875307,0.162094873,,1.762974782,213.6633901,35.42040923,2.051925176,2.845825438,3.832288628,16368.0,0.0,1206.0,14.9,2.494,,0.341,,,,,,,,N,N,1.0381
 10972 Merbold (1188 T-2),2.449124421,0.09327132,,2.325241499,241.2148704,340.2056049,2.220691354,2.677557488,3.832873407,16801.0,0.0,1748.0,13.8,5.297,,0.229,,,,,,,,N,N,1.21237
 10973 Thomasreiter (1210 T-2),2.242326732,0.078077414,,3.548091954,348.0789823,234.386752,2.06725166,2.417401804,3.357813292,16670.0,0.0,1712.0,14.4,3.426,,0.345,3.91,,,,,,,N,N,1.06123
 10974 Carolalbert (2225 T-2),2.458738412,0.13181322,,2.160591903,16.15698775,201.7312085,2.134644185,2.78283264,3.855464348,16803.0,0.0,1572.0,14.6,3.228,,0.323,,,,,,,,N,N,1.12753
 10975 Schelderode (2246 T-2),2.712069549,0.200436273,,3.736968268,186.108865,128.5024382,2.168472438,3.255666661,4.46641873,16567.0,0.0,1220.0,14.5,3.469,,0.28,,,,,,,,N,N,1.15638
 10976 Wubbena (2287 T-2),2.737911697,0.022119444,,6.145934685,174.3785785,197.0922435,2.677350613,2.798472782,4.530408444,16793.0,0.0,1716.0,13.8,,,,,,,,,,,N,N,1.6745
 10977 Mathlener (3177 T-2),2.237964739,0.02384849,,1.383203847,78.98322705,116.5115058,2.18459266,2.291336818,3.348020138,16670.0,0.0,1560.0,14.9,2.667,,0.327,,,,,,,,N,N,1.18169
 10978 Barbchen (4095 T-2),3.086109283,0.136404181,,15.53023289,178.004308,109.1862477,2.665151073,3.507067493,5.421571051,16582.0,0.0,813.0,14.3,7.301,,0.076,,,,,,,,N,N,1.69821
 10979 Fristephenson (4171 T-2),2.45752228,0.081998685,,5.562087638,138.276947,121.7858666,2.256008686,2.659035875,3.852604238,16788.0,0.0,1009.0,15.1,5.327,,0.057,,,,,,,,N,N,1.24603
 10980 Breimer (4294 T-2),2.255829774,0.120091126,,2.852120574,106.3372223,325.7110597,1.984924637,2.526734912,3.388189475,24933.0,0.0,1785.0,14.7,2.638,,0.402,,,,,,,,N,N,1.00019
 10981 Fransaris (1148 T-3),2.795334517,0.239760202,,6.187970413,272.2596248,81.76404948,2.125124548,3.465544486,4.673679028,15316.0,0.0,1459.0,13.9,9.825,,0.055,,,,,,,,N,N,1.12999
 10982 Poerink (2672 T-3),3.183505151,0.288301632,,13.22003112,198.7399505,126.517311,2.265695422,4.101314881,5.680238063,15095.0,0.0,1126.0,13.9,9.989,,0.064,,,,,,,,N,N,1.28281
 10983 Smolders (3196 T-3),2.42233254,0.189535355,,2.341687128,80.59665711,225.1332658,1.963214882,2.881450198,3.770151889,15064.0,0.0,1155.0,14.6,3.723,,0.127,,,,,,,,N,N,0.948236
 10984 Gispen (3507 T-3),2.169087526,0.327702038,,5.87883975,202.5343021,82.51550915,1.458273123,2.879901929,3.19465392,14915.0,0.0,1349.0,14.6,,,,,,,,,,,N,N,0.458209
 10985 Feast (4017 T-3),2.191935749,0.051278591,,5.337871504,46.25414475,213.6207684,2.079536372,2.304335126,3.245263251,15321.0,0.0,1830.0,14.3,,,,,,,,,,,N,N,1.06659
 10986 Govert (4313 T-3),2.227369552,0.126491595,,2.953382694,116.7062224,303.6233398,1.945626026,2.509113079,3.324272525,15191.0,0.0,1684.0,14.5,3.01,,0.309,,,,,,,,N,N,0.959814
 10987 (1967 US),2.404366826,0.167597047,,7.397817899,73.70253032,328.2228063,2.001402046,2.807331607,3.728286627,18962.0,0.0,1909.0,13.3,4.736,,0.453,,,,,,,,N,N,1.01425
 10988 Feinstein (1968 OL),2.279044037,0.259435325,,24.04821891,117.5865066,127.454648,1.687779507,2.870308567,3.440624501,18549.0,0.0,1210.0,14.3,,,,2.6723,,,,,,,N,N,0.747181
 10989 Dolios (1973 SL1),5.169471483,0.086751717,,10.58115532,187.3143142,206.2779918,4.721010957,5.617932008,11.75377622,16517.0,0.0,898.0,11.3,23.564,,0.115,26.101,,,,,,,N,N,3.72975
 10990 Okunev (1973 SF6),2.214317518,0.198851745,,6.199786606,180.3208289,146.7208835,1.773996615,2.654638422,3.295095804,16797.0,0.0,1755.0,14.2,,,,,,,,,,,N,N,0.7659
 10991 Dulov (1974 RY1),2.354078087,0.22733457,,2.739511843,183.5112027,135.0530246,1.818914757,2.889241418,3.61193145,25308.0,0.0,1678.0,14.3,4.252,,0.162,,,,,,,,N,N,0.80626
 10992 Veryuslaviya (1974 SF),2.362474236,0.242768075,,4.96578497,187.4307598,176.1517218,1.788940914,2.936007558,3.631272359,16210.0,0.0,1024.0,15.2,5.576,,0.061,,,,,,,,N,N,0.785937
 10993 (1975 XF),2.316564162,0.200222074,,6.423130896,157.1507995,200.3583347,1.852736881,2.780391443,3.525938252,15854.0,0.0,1534.0,14.9,2.467,,0.383,,,,,,,,N,N,0.848921
 10994 Fouchard (1978 EU9),2.905360567,0.007824834,,2.445001916,156.8728102,95.05227613,2.882626604,2.928094531,4.952314978,15159.0,0.0,2117.0,12.9,7.678,,0.249,,,,,,,,N,N,1.86831
 10995 (1978 NS),3.018137966,0.211918339,,0.445230768,71.5907769,274.700301,2.378539181,3.657736751,5.243446426,14915.0,0.0,1034.0,14.4,6.876,,0.064,,,,,,,,N,N,1.37068
 10996 Armandspitz (1978 NX7),3.211202748,0.114465422,,5.385205773,102.5501082,248.8150868,2.843631069,3.578774427,5.754529125,15040.0,0.0,1688.0,12.8,7.888,,0.179,,,,,,,,N,N,1.8426
 10997 Gahm (1978 RX7),2.620248881,0.205546332,,5.866241735,321.225172,283.6633028,2.081666334,3.158831429,4.241524878,14862.0,0.0,1850.0,13.5,4.647,,0.391,3.207,,,,,,,N,N,1.07779
 10998 (1978 UN4),3.106659925,0.088311573,,13.94896209,212.8157599,35.45015524,2.832305899,3.381013951,5.475815099,14799.0,0.0,1467.0,13.1,13.674,,0.054,,,,,,,,N,N,1.83199
 10999 Braga-Ribas (1978 VC6),2.631260002,0.34169787,,9.557470511,243.5587254,89.86865878,1.732164063,3.53035594,4.268289305,14787.0,0.0,998.0,14.1,7.94,,0.07,,,,,,,,N,N,0.754034
 11000 (1978 VE6),2.393552621,0.188417459,,1.731455382,43.39364113,260.4512984,1.942565519,2.844539723,3.703161663,14607.0,0.0,1074.0,15.4,2.36,,0.219,,,,,,,,N,N,0.927486
 11001 Andrewulff (1979 MF),2.227293543,0.211306053,,6.061632367,160.8014947,71.24524452,1.756652935,2.697934151,3.324102365,25676.0,0.0,1863.0,14.4,,,,3.9638,,,,,,,N,N,0.757945
 11002 Richardlis (1979 MD1),3.01667006,0.059405225,,11.54978077,119.2389534,8.476864186,2.837464095,3.195876026,5.239621577,14566.0,0.0,1756.0,12.7,9.787,,0.184,,,,,,,,N,N,1.8537
 11003 Andronov (1979 TT2),2.571393927,0.265300144,,3.717988222,42.11962121,314.762279,1.889202749,3.253585105,4.123453705,14977.0,0.0,1741.0,13.8,4.199,,0.399,4.5223,,,,,,,N,N,0.886649
 11004 Stenmark (1980 FJ1),3.216108769,0.161469782,,16.77587829,351.7381749,347.3978475,2.696804389,3.73541315,5.767721669,15580.0,0.0,1814.0,11.8,23.041,,0.073,,,,,,,,N,N,1.69043
 11005 Waldtrudering (1980 PP1),2.65694601,0.196154676,,8.446147571,303.3076475,100.5401958,2.135773626,3.178118394,4.33094129,14286.0,0.0,1414.0,13.4,8.448,,0.115,,,,,,,,N,N,1.16373
